id,nombre,partido,municipio,cp,latitud,longitud
8186,PUERTO SAN JULIAN,MAGALLANES,PUERTO SAN JULIAN,9310,-49.3070488,-67.7288513
8039,PUERTO SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,9300,-50.0225601,-68.5276566
8165,PUNTA BANDERA,LAGO ARGENTINO,AREA SIN GOBIERNO,9405,-50.3139293,-72.7930384
8166,PUNTA DEL LAGO VIEDMA,LAGO ARGENTINO,,9301,-49.7046747,-71.9864677
8140,PUNTA DEL MONTE,GUER AIKE,,9400,-51.6335070,-71.3102475
16987,PUNTA LOYOLA,GUER AIKE,,9400,-51.6201073,-69.0041232
8109,PUNTA MERCEDES,DESEADO,,9313,,
8167,QUIEN SABE,LAGO ARGENTINO,,9405,-50.3356447,-72.1088294
8141,RINCON DE LOS MORROS,GUER AIKE,,9407,-51.9183793,-71.4983841
8168,RIO BOTE,LAGO ARGENTINO,,9405,-50.2962253,-71.7223127
25798,RIO CALAFATE,LAGO ARGENTINO,,9405,,
8040,RIO CHICO,CORPEN AIKE,,9303,-49.7759867,-68.6378612
25800,RIO FENIX,LAGO BUENOS AIRES,,9040,,
26286,RIO GALLEGOS,GUER AIKE,RIO GALLEGOS,9400,-51.6196709,-69.2219391
25799,RIO MITRE,LAGO ARGENTINO,,9405,-50.4265938,-72.6692034
8143,RIO TURBIO,GUER AIKE,RIO TURBIO,9407,-51.5328384,-72.3341032
8144,ROSPENTEK,GUER AIKE,ROSPENTEK,9407,-51.6685579,-72.1520620
25797,ROSPENTEK AIKE,GUER AIKE,,9407,,
27890,SAN BENITO,GUER AIKE,,9400,,
8110,SARAI,DESEADO,,9051,-46.2302200,-68.7978118
8041,SIERRA DE LA VENTANA,CORPEN AIKE,,9303,,
16992,TAMEL AIKE,RIO CHICO,,9315,-48.3030588,-70.9725546
8145,TAPI AIKE,GUER AIKE,,9420,-51.0568296,-71.7966373
8042,TAUEL AIKE,CORPEN AIKE,,9303,,
8111,TEHUELCHES,DESEADO,,9019,-46.9280943,-67.4869477
8112,TELLIER,DESEADO,TELLIER,9050,-47.6480399,-66.0402035
8113,TRES CERROS,DESEADO,,9050,-48.1357988,-67.6498423
32344,TRES LAGOS,LAGO ARGENTINO,TRES LAGOS,9301,-49.5984800,-71.4465420
25785,TRES PUNTAS,DESEADO,,9051,,
8194,TUCU TUCU,RIO CHICO,,9311,-48.4333330,-71.8500000
8170,VENTISQUERO MORENO,LAGO ARGENTINO,,9405,-50.4640118,-73.0264038
16995,YACIMIENTO CERRO VANGUARDIA,MAGALLANES,,9310,-48.3881265,-68.2696231
8114,YEGUA MUERTA,DESEADO,,9017,,
8046,ZANJON DEL PESCADO,DESEADO,,9015,,
